日期,关键词,标题,正文摘要,点赞,收藏,评论,分享,类型,作者,封面图URL,标签,笔记ID,xsec_token,链接
2026-05-07,TCF备考,TCF口语任务2我当时反复用的10句,一年前准备TCF Canada口语的时候， 我做了一件很“偷懒”的事： 我没有去背各种场景的问题， 而是只记了一些固定的,37,58,0,9,图文,法语备考小本本,https://sns-na-i11.xhscdn.com/spectrum/1040g0k031vrdis7e560g4bhtl7mo2d7gfvcj2n0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=ea9f236ccbb5c3f5178b015602af2b8b&t=6aa5465c,,69fba166000000001f002d5c,YBfR-KdKiF4H3VXfm4c2srE3NXtyAtAyQVgqnidZmi-XA=,https://www.xiaohongshu.com/explore/69fba166000000001f002d5c?xsec_token=YBfR-KdKiF4H3VXfm4c2srE3NXtyAtAyQVgqnidZmi-XA=&xsec_source=app_note
2026-08-05,TCF Canada,TCF CA 避免考点压分的真心建议,TCF Canada口语评分受考官个人偏好影响，同一水平考生在不同考点可能得分悬殊。建议考前找现任考官模拟，调整模板以适,44,54,18,17,图文,Tik法语邪修,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0323f4jjt102005prdbn263tj3hejsa0g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=abf3a66c20ce76358dc18b980997924c&t=6aa5461f,,6a7223d5000000003302c82d,YBX4v2sLY4ycB08JuUF5kvTgePul2f-SqglPK86rog4P8=,https://www.xiaohongshu.com/explore/6a7223d5000000003302c82d?xsec_token=YBX4v2sLY4ycB08JuUF5kvTgePul2f-SqglPK86rog4P8=&xsec_source=app_note
2026-08-19,TEF Canada/法语移民,法语EE今天382了……,French-Language proficiency 5000个邀请 最低CRS：382 上一轮都已经391了，这轮又,69,41,29,68,图文,Coco老师的PTE和TCF之旅,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k832429bpr07uag4a5b6cb5mv9ob4vl5l8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=eeb355dc4dd429fb6015bdb1e75b09ff&t=6aa54636,,6a85d2ca000000002701df57,YBD0fdL0v6jhjpEFi1zXula6rS5el5F6f5xgYN0YvEcng=,https://www.xiaohongshu.com/explore/6a85d2ca000000002701df57?xsec_token=YBD0fdL0v6jhjpEFi1zXula6rS5el5F6f5xgYN0YvEcng=&xsec_source=app_note
2026-07-30,TCF Canada,TCF Canada法语口语1打卡:高效自我介绍,TCF Canada口语Tâche 1：自我介绍拒绝平铺直叙，三组高分表达直接套用 在自我介绍中，如何在两分钟内展现地道,46,51,3,6,视频,西舟法语TCF Canada和PTE core,https://sns-na-i11.xhscdn.com/spectrum/1040g34o323767cvbmu105n6pjcqm3069nu0i0i0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=f83cc9c503fffb0f15b245605437aca9&t=6aa5461f,,6a69fe69000000000e0352eb,YBIHlOjL394__j7v8z5HoIMpO2WRPAXubzPUSApJLYgg4=,https://www.xiaohongshu.com/explore/6a69fe69000000000e0352eb?xsec_token=YBIHlOjL394__j7v8z5HoIMpO2WRPAXubzPUSApJLYgg4=&xsec_source=app_note
2026-05-21,TCF Canada,TCF Canada 口语T3考场高频追问问题,以下内容由考生回忆整理汇总。 大家若有补充考官提问得内容，可以告诉栗子老师，栗子老师会定期统一整理更新。 1. Pour,42,53,0,18,图文,加拿大TCFCA 法语栗子老师,https://sns-na-i11.xhscdn.com/1040g2sg320d7lv5cmeg05ouie8r9iao0f3b6vu8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=37d55e501e71272fb72a919be51f3d1d&t=6aa5461f,,6a0de30d00000000370375a1,YBcx6stFIYHX6McJQeCywCeMCFxcgtwMD67Go9mkEN5M8=,https://www.xiaohongshu.com/explore/6a0de30d00000000370375a1?xsec_token=YBcx6stFIYHX6McJQeCywCeMCFxcgtwMD67Go9mkEN5M8=&xsec_source=app_note
2026-09-11,TCF备考,TCF口语tâche1备考分享,之前口语两次卡9，最后一次意外获得13分，这个结果还是让我感到很惊喜的。口语的提高不仅需要投入大量的时间，更需要科学的学,40,54,0,8,图文,momo,https://sns-na-i11.xhscdn.com/oss-ae/notes/1040g3ug324vsl4lgjk0049n0bq3ihgrhn48ec1g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=a3bedc977ff2159d943ab1652543628c&t=6aa5465b,,6aa40c87000000000e03c800,YB2J4M3hKCkQ0Etqw6lNdDJeJp2dY_m9zWZm9-q2cFkvo=,https://www.xiaohongshu.com/explore/6aa40c87000000000e03c800?xsec_token=YB2J4M3hKCkQ0Etqw6lNdDJeJp2dY_m9zWZm9-q2cFkvo=&xsec_source=app_note
2025-10-13,TEF Canada,我的法语TCF一次通過啦！,🎉捷報 TCF Canada #tcf  首考全項高分通過🎉 半年的時間苦學和準備，皇天不負苦心人！ 由衷感謝老師的,90,28,30,13,图文,雨暘,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k831nigmd3fmmbg5pli2dlnc793rip5b5g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=10a84da3eba140fd3ed43fdbdc5f490a&t=6aa54636,,68ec5e82000000000300eed4,YB0K4Vg2-zzuhyi5WKyKFQSOVFM7lx-Nawmp-0k9iRl_g=,https://www.xiaohongshu.com/explore/68ec5e82000000000300eed4?xsec_token=YB0K4Vg2-zzuhyi5WKyKFQSOVFM7lx-Nawmp-0k9iRl_g=&xsec_source=app_note
2026-08-23,TCF备考,TCF Canada备考工具｜App测评 分享一下我备考TCF Canada期间用过的一些App。有些是直接用来学法语的,TCF Canada备考工具｜App测评 分享一下我备考TCF Canada期间用过的一些App。有些是直接用来学法语的,39,53,0,1,图文,没想好起什么名字15566,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k83246sdg2i7k9g5ogpssm0kc4s1mhsd2o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=55667d04411bdc8c9e3e6995def4ef34&t=6aa5465c,,6a8a84bf000000001700ac1b,YBHLGoarKshzS7aiMmYfQxM39pp8Zld487LDyGX5JZUTY=,https://www.xiaohongshu.com/explore/6a8a84bf000000001700ac1b?xsec_token=YBHLGoarKshzS7aiMmYfQxM39pp8Zld487LDyGX5JZUTY=&xsec_source=app_note
2025-04-13,TEF Canada,TEF CANADA 资历平凡的0基础到CLB7自学（七,有问题可以留言，而不是私信，我会尽力解答，我们的提问和回答也许会对其他人有帮助。 关于学法语的心态： 每当我觉得想放弃的,38,53,9,4,图文,Un_Grand_Arbre,https://sns-na-i11.xhscdn.com/spectrum/1040g0k031g6dm8r81c0049psvr6q94in75hp5f8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=8858d1ebed8058da2afd1e52b0e26037&t=6aa54642,,67faa1490000000007036c1b,YBQTUyhMc3e6zH0ErdRynaCS7yRxakmrdi6J1ZR71RlzA=,https://www.xiaohongshu.com/explore/67faa1490000000007036c1b?xsec_token=YBQTUyhMc3e6zH0ErdRynaCS7yRxakmrdi6J1ZR71RlzA=&xsec_source=app_note
2026-09-09,TCF备考,TCFCA 整体规划①：前5个月怎么学,上一篇发完后，问得最多的两个问题就是： “学了多少小时”和“如何规划” 先说时间，我没有精确计时，但粗算大概1000小时,52,46,3,6,图文,Celine｜TCF在职备考,https://sns-na-i11.xhscdn.com/oss-ae/spectrum/1040g440324sf0qoijo005pre3t663ughffejai8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=6c7eb4982d099bf29ee0a3dbbbed8cac&t=6aa54653,,6aa08b1c000000000e03c000,YBYNA0bYPzX54eDQk_QbkCfTT0pWRyQYdxxRgitO281Ms=,https://www.xiaohongshu.com/explore/6aa08b1c000000000e03c000?xsec_token=YBYNA0bYPzX54eDQk_QbkCfTT0pWRyQYdxxRgitO281Ms=&xsec_source=app_note
2026-07-06,TEF Canada,加拿大法语工签，不需要法语成绩了,🔥🔥🔥2026年，加拿大移民局继续降低法语工签的语言要求：从原来的“听说读写都达到CLB 5”改成→“听说达到CL,43,50,5,97,图文,顺景移民,https://sns-na-i11.xhscdn.com/spectrum/1040g0k03228vm30rn4005ns7j7k08ao57sm8560?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=64f0ebeac1fde880b8fe5a7a50b19483&t=6aa54642,,6a4b0e27000000000702f030,YBdyzJTImPIfMz0ISuGnRVaVTLLbckbdt3miy2f0Ur6aI=,https://www.xiaohongshu.com/explore/6a4b0e27000000000702f030?xsec_token=YBdyzJTImPIfMz0ISuGnRVaVTLLbckbdt3miy2f0Ur6aI=&xsec_source=app_note
2026-07-20,TCF Canada,拒绝Tcf canada口语卡9！,《为什么考官不给你B2第一期：B1考生回答问题，B2考生“发展话题”》 #tcfcanada备考  #TCF加拿大,39,51,3,10,视频,Aurélie陪跑Tcf Canada,https://sns-na-i11.xhscdn.com/1040g2sg322r0udn9nuk05q19eisj98sqvpbis10?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=25a8fdcb89c99669f25261805a2b305e&t=6aa5461f,,6a5d8848000000000301de3a,YBCaCfsk-1MnFa0cYJntUSoREsb_lX5VNlVqAUCGi5w60=,https://www.xiaohongshu.com/explore/6a5d8848000000000301de3a?xsec_token=YBCaCfsk-1MnFa0cYJntUSoREsb_lX5VNlVqAUCGi5w60=&xsec_source=app_note
2026-09-01,TCF Canada,TCF Canada西舟法语口语1打卡第12天,TCF Canada口语Tâche 1：自我介绍拒绝套路，餐饮与厨师行业高分表达 1. 表达“28岁，在西班牙特色餐厅当,54,43,0,1,视频,西舟法语TCF Canada和PTE core,https://sns-na-i11.xhscdn.com/spectrum/1040g34o324he1bpcn2105n6pjcqm30693tlosso?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=6d5ca1d5e98c93c5a5608be5d19bfade&t=6aa54543,,6a953e6e00000000040087f0,YBj-sXyqlOMBJP2fjZY0v2Lm6pGgptlN15dqutuAqZwTo=,https://www.xiaohongshu.com/explore/6a953e6e00000000040087f0?xsec_token=YBj-sXyqlOMBJP2fjZY0v2Lm6pGgptlN15dqutuAqZwTo=&xsec_source=app_note
2026-08-04,TEF Canada,首考过了，TCF CANADA分手！,口语三抽到最怕的题，讲得嘴唇都在颤抖，忘记遵循结构举例也举得很少，以为大翻车我真的担心了很久😭 还以为要等法国人放完假,85,27,34,12,图文,小小饼咪,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8323edu9ru7u7046rmaqko86hnugtbh5g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=0b60f48d0aaee4bec2e265ef3caf2b68&t=6aa54636,,6a7166d30000000033008229,YBwRUhTzWLZbrEuWUxYXuTLib_Fmw74JrRG4weQuv716k=,https://www.xiaohongshu.com/explore/6a7166d30000000033008229?xsec_token=YBwRUhTzWLZbrEuWUxYXuTLib_Fmw74JrRG4weQuv716k=&xsec_source=app_note
2026-07-04,TCF备考,TCF刷题记录---听力A1级别1️⃣,整日搞口语实在是耗尽了CPU 于是开始刷题缓缓[扶额R] 📝A1级别题目01-30 第一遍：做题+精听+查词 第二遍,48,45,13,5,图文,一只momo(发疯学法语版,https://sns-na-i11.xhscdn.com/oss-sg/notes_pre_post/1040g3mo32267em3r7e4g5qdcufg9g71lqj09r7g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=030587c80a24fb2d36e59f9e3e07ac68&t=6aa5465c,,6a486687000000000e038400,YBR_KDN8PYBdWTpfz6WaSAvGuQlTZR-mE6nYyIl19Xh1g=,https://www.xiaohongshu.com/explore/6a486687000000000e038400?xsec_token=YBR_KDN8PYBdWTpfz6WaSAvGuQlTZR-mE6nYyIl19Xh1g=&xsec_source=app_note
2025-10-21,TEF Canada,🇨🇦TEF CANADA口语备考，如何说服考官,今天我们要来聊聊TEF CANADA考试中许多同学觉得最具挑战性的部分——口语考试中的 Section B[暗中观察R,49,44,4,10,视频,iciNathalie,https://sns-na-i11.xhscdn.com/spectrum/1040g0k031nte5jcc4u0045h497g6j7icojedco0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=0b71dc317fd33360c839ddc5e3cdaaad&t=6aa54642,,68f78ec00000000007022c17,YB0u_dc_o-_ksXVLThtzoUxPDc33ttCD2ig6DtYX7inok=,https://www.xiaohongshu.com/explore/68f78ec00000000007022c17?xsec_token=YB0u_dc_o-_ksXVLThtzoUxPDc33ttCD2ig6DtYX7inok=&xsec_source=app_note
2026-06-14,TEF Canada,一个超大龄Tcf canada的经历 成绩上有生日,一个近似加拿大的绝缘体，曾经在这条路上煎熬，没有语言天赋，相信小时定律，有幸一路考友陪伴。 说自己年过半百也并不夸张，我,74,31,26,18,图文,加版杂货铺,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8321cvmubqmu705qejoqacjbk2uqji4do?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=5e6ee9dead4d4a445544c6b8a001327c&t=6aa54636,,6a2e68aa0000000035024f29,YBmOIyr7tlg_K_U7twr5nqm4jDGSdV1V1DGCzABqyYDj4=,https://www.xiaohongshu.com/explore/6a2e68aa0000000035024f29?xsec_token=YBmOIyr7tlg_K_U7twr5nqm4jDGSdV1V1DGCzABqyYDj4=&xsec_source=app_note
2026-08-20,TEF Canada,法语EE工作经验要求！立刻收藏！ 很多想通过法语走加拿大EE（Express Entry）快速通道的小伙伴，最关心的问题,法语EE工作经验要求！立刻收藏！ 很多想通过法语走加拿大EE（Express Entry）快速通道的小伙伴，最关心的问题,40,48,6,3,图文,FrenchToPR 攻略,https://sns-na-i11.xhscdn.com/spectrum/1040g0k03242v7474gm005qg7mjo0ft01sp5r3r8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=d669371cba9bf8d0bcd34c6b197c706e&t=6aa54642,,6a866eaa000000001402af56,YB67xr0b94AUkLVtz4nTvV6th65oYYJ706tSvTtxKrNSE=,https://www.xiaohongshu.com/explore/6a866eaa000000001402af56?xsec_token=YB67xr0b94AUkLVtz4nTvV6th65oYYJ706tSvTtxKrNSE=&xsec_source=app_note
2026-07-25,TCF Canada,🇨🇦 TCFCanada暴力上分攻略,我发现很多同学备考TCF Canada并不是不努力，而是太容易乱学。 每天背单词、看视频、存资料，感觉一直在学习，但一做,41,47,0,9,图文,比利法语说（移民篇）,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k03230trdf77o005q751aadt3ca094joi0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=432ae9759351603928321f208eef403a&t=6aa5461f,,6a63a95a0000000006013c6b,YBnRkvALzMsFe0Lan0xeMv6vUrDOvUWFnPnu9NG5mgWY0=,https://www.xiaohongshu.com/explore/6a63a95a0000000006013c6b?xsec_token=YBnRkvALzMsFe0Lan0xeMv6vUrDOvUWFnPnu9NG5mgWY0=&xsec_source=app_note
2025-07-13,TCF Canada,TCF Canada 听力test38 新增17道新题分享,chez-tcfcanada.online 图片为部分新题 【去重题库新增】 第36题-39题：新增2题 第30题,40,47,5,17,图文,Chez-TCFCA,https://sns-na-i11.xhscdn.com/spectrum/1040g34o31js8um1kj6005osdk4tnqibnsqevg4g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=09ebfcff434438540d388021adf63d79&t=6aa5461f,,68734b790000000024008cfc,YBT_e28IfxeJBIxr1dd3xZ05-gjqa-OfbfZh_nH5H63eQ=,https://www.xiaohongshu.com/explore/68734b790000000024008cfc?xsec_token=YBT_e28IfxeJBIxr1dd3xZ05-gjqa-OfbfZh_nH5H63eQ=&xsec_source=app_note
2026-08-01,法语移民,怕学完法语还是没能成功上岸？要赌一把吗,最近很多姐妹问我： “听说法语加分可能取消？” “法语通道以后会不会关闭？” “如果学了一年法语，还是移民失败怎么办,86,24,25,5,图文,嘎嘣脆大香蕉,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0323aqnve9g2fg5pnm41mncbdrikp4lfo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=2305e17fdb28c8d02756419e430792f1&t=6aa54677,,6a6dffb00000000022032128,YB4uLWCOXyIMx4via0nFYWiPVzajdltzPU4nzfX40triQ=,https://www.xiaohongshu.com/explore/6a6dffb00000000022032128?xsec_token=YB4uLWCOXyIMx4via0nFYWiPVzajdltzPU4nzfX40triQ=&xsec_source=app_note
2026-04-13,TCF Canada,🇨🇦TCF Canada成功上岸时间线分享|零基础,🔹 2025.11.1 那时候非常焦虑，很想立刻去考试，但理智告诉我，听力阅读需要至少 1 个月的集中刷题时间,53,39,4,8,图文,321,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k831usp88l91ubg48h61po8em778rb6tn8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=a49cdf1b1697d523f795963d921cac91&t=6aa5461f,,69dc438d000000001d01f465,YBmftZdzCW9StgEJuVnZWigqwbuydVFR-gg9csW5Jg6Uk=,https://www.xiaohongshu.com/explore/69dc438d000000001d01f465?xsec_token=YBmftZdzCW9StgEJuVnZWigqwbuydVFR-gg9csW5Jg6Uk=&xsec_source=app_note
2026-09-08,TEF Canada/TCF备考,字节在职 我用6个月从0基础考到TCF CLB7 下,接上篇。 当时我最后能控制的，只有一件事：学法语，所以2025年7月18日，我正式从0开始学法语，而且我当时还有一个很现,60,34,28,11,图文,Celine｜TCF在职备考,https://sns-na-i11.xhscdn.com/oss-ae/spectrum/1040g440324rf4cpejk005pre3t663ugh7qu1lm0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=543656a2195c49b66d4234a4279ddebd&t=6aa54636,,6a9f84fd000000000f039800,YBNKfXQzXfn-s85fuSKpIsgjThXo4rnFH_6dpfaZCGwwE=,https://www.xiaohongshu.com/explore/6a9f84fd000000000f039800?xsec_token=YBNKfXQzXfn-s85fuSKpIsgjThXo4rnFH_6dpfaZCGwwE=&xsec_source=app_note
2026-07-07,TCF Canada,TCF CA口语2｜条件式用这些就够了!,#tcf备考  #法语零基础学习  #加拿大法语,32,46,0,9,图文,懂一点法语的阿樂,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0322a6n4oh7u004bum2euqtr4cm9o8n0o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=aa552c13f9a50784a28966c53f9163e1&t=6aa5461f,,6a4c540b0000000021009588,YB9RSq_NgO-VotnErfdmPtT3d9CfBnhHhcOB3OI5_1Ejg=,https://www.xiaohongshu.com/explore/6a4c540b0000000021009588?xsec_token=YB9RSq_NgO-VotnErfdmPtT3d9CfBnhHhcOB3OI5_1Ejg=&xsec_source=app_note
2026-08-04,TCF备考,加拿大留子法语TCF首考上岸（零基础9个月）,成绩如图 时间线： 2025年10月份：还在犹豫要不要学法语，考法语。因为本身还有一点工作没有处理完。 2025年11月,51,36,13,11,图文,英法双语J老师,https://sns-na-i11.xhscdn.com/spectrum/1040g0k0323evljjc6u705ojd6ee8ca66ktp904g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=d4e997405d9e4f9033a8eba8621b101a&t=6aa5465b,,6a7200d50000000005030048,YB_12PMOk3NDMHmw1bNNuNNtP2wYYtHxaYlkj8qjm02dg=,https://www.xiaohongshu.com/explore/6a7200d50000000005030048?xsec_token=YB_12PMOk3NDMHmw1bNNuNNtP2wYYtHxaYlkj8qjm02dg=&xsec_source=app_note
2026-09-09,TCF Canada,TCF Canada必背！38个超实用法语短句①,🇫🇷 TCF Canada法语口语｜38个高频短句① 如果你正在准备 TCF Canada / TEF Canada,37,42,1,3,视频,Shia,https://sns-na-i11.xhscdn.com/1040g008324tcp6fdis005p1jsdpjb1qi04eokt8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=157d55b26ddbf1d116f9d8fe1b502d97&t=6aa5461f,,6aa17ba5000000002700a4e5,YBMrQxQxQW0f3wyMNaQXj63l99kUQwv8QeBol-KmEWkjU=,https://www.xiaohongshu.com/explore/6aa17ba5000000002700a4e5?xsec_token=YBMrQxQxQW0f3wyMNaQXj63l99kUQwv8QeBol-KmEWkjU=&xsec_source=app_note
2026-08-20,TEF Canada/TCF备考,TCF Canada 备考｜口语外教测评,我在备考期间上了150多节课，其中preply平台有90多个小时，italki上63多节课。因为本人很贫穷所以没尝试过很,35,43,5,10,图文,没想好起什么名字15566,https://sns-na-i11.xhscdn.com/1040g2sg3242t43i60a705ogpssm0kc4su5th8a8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=b841aeaedd6eda4cc10a550f23fba284&t=6aa54642,,6a865dd3000000000902e007,YB67xr0b94AUkLVtz4nTvV6vdd2Mwwr3fw3EdtkyZHVwU=,https://www.xiaohongshu.com/explore/6a865dd3000000000902e007?xsec_token=YB67xr0b94AUkLVtz4nTvV6vdd2Mwwr3fw3EdtkyZHVwU=&xsec_source=app_note
2026-08-14,TCF备考,这么多网站哪个才是最好的,本人最近在准备tcf考试，网上的资料五花八门，想问问大家哪个网站大家用起来最准呀,34,42,23,3,图文,嗯！,https://sns-na-i11.xhscdn.com/oss-ae/notes_pre_post/1040g3v8323rqdvehiu005pq1a0h73a157h11euo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=9b71b125bfd1d8f4d8ec71a800d7198c&t=6aa5465b,,6a7f2019000000000e03f400,YBt3RWMHvZLIdPp2HuVEUH6A3CtGu1KneUsNbVRwOltvw=,https://www.xiaohongshu.com/explore/6a7f2019000000000e03f400?xsec_token=YBt3RWMHvZLIdPp2HuVEUH6A3CtGu1KneUsNbVRwOltvw=&xsec_source=app_note
2026-09-09,TCF Canada/TCF备考,TCF CLB8 备考心得- 口语,💙我的情况 0基础法语、英区留子、雅思7.0 英语水平在阅读理解中帮助不少，口语上没有帮助 💙打基础阶段 心态浮躁,37,40,8,6,图文,-番茄杀手,https://sns-na-i11.xhscdn.com/1040g2sg324srp72u34e05ntp3hugbjg2stcneeg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=52c7686bb76d36c1a74ccfeceff5daf2&t=6aa5461f,,6aa11e6e00000000290128bb,YBMrQxQxQW0f3wyMNaQXj63tOglRjiEF96lIiYYStbWYU=,https://www.xiaohongshu.com/explore/6aa11e6e00000000290128bb?xsec_token=YBMrQxQxQW0f3wyMNaQXj63tOglRjiEF96lIiYYStbWYU=&xsec_source=app_note
2026-07-31,法语移民,🇨🇦拿到pr后是什么心情？,今天朋友突然问，拿到pr后感觉怎么样？ 我楞了一下，笑着说，最开心最激动的不是收到卡的那一天，而是点开法语成绩单的那一瞬,86,14,31,9,图文,西舟法语TCF Canada和PTE core,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k032393acb6na005n6pjcqm3069lj81hpo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=f64d125f089c39aa1952c7007669ad51&t=6aa54677,,6a6bf1d60000000022033fd2,YBgUS-Y-_N90f5SfNTXqBYMSafsT-XYSzU5IeNjKIO0gU=,https://www.xiaohongshu.com/explore/6a6bf1d60000000022033fd2?xsec_token=YBgUS-Y-_N90f5SfNTXqBYMSafsT-XYSzU5IeNjKIO0gU=&xsec_source=app_note
2026-06-03,TCF Canada,TCFCA 考试流程回忆,考试前一周左右会收到考试安排表，自行打印。到达考场后，工作人员会核实文件并拍大头照，然后存包和电子产品，可以携带食物和纸,45,34,19,10,图文,Better,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0320ukqimnn4105nshl3ogbhu8i6s752o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=5eacd91418b436c3c983a79736e8a514&t=6aa5461f,,6a1fda5f0000000036002549,YBSsgdl51fTccnrz-eQBcfvxQZgeFrKnUQQ2o21020H8k=,https://www.xiaohongshu.com/explore/6a1fda5f0000000036002549?xsec_token=YBSsgdl51fTccnrz-eQBcfvxQZgeFrKnUQQ2o21020H8k=&xsec_source=app_note
2026-04-05,法语移民,东亚子女被父母“依靠”的一生,在抖音刷到一个枫叶国法语生活博主，视频中记录了自己甚至没有半人高的女儿站在儿童椅上替父母翻译和图书馆管理员交涉一些证件问,88,11,0,1,图文,369_.,https://sns-na-i11.xhscdn.com/1040g00831ui0krr41u005pljnndned5ahakc57o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=bad78988a03fb161b676b5ba6e066396&t=6aa54677,,69d14566000000001a035145,YBDSZ0vo9J4IzbvO-qFYHXHH57aVdBLtvteJ1h6Wn8w1w=,https://www.xiaohongshu.com/explore/69d14566000000001a035145?xsec_token=YBDSZ0vo9J4IzbvO-qFYHXHH57aVdBLtvteJ1h6Wn8w1w=&xsec_source=app_note
2026-09-05,TCF备考,TCF CA备考| Italki老师测评（2）,上篇讲完最推荐的几位外教口语老师，这篇快速讲一下其他几位 1. Eamon 🌟🌟🌟🌟 定居成都的专业法语外教，价,31,39,5,3,图文,momo（法语考过版）,https://sns-na-i11.xhscdn.com/oss-ae/notes_pre_post/1040g3v8324n24mi5j64g4bbt0od6k83ap41lku0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=7132491e0a56247dd647d20f1342d662&t=6aa5465b,,6a9b1224000000000e03f000,YBuZNiWxu0UCIjMUVx5xYmYAlfgWRxZ63s_i8yEyRjxFM=,https://www.xiaohongshu.com/explore/6a9b1224000000000e03f000?xsec_token=YBuZNiWxu0UCIjMUVx5xYmYAlfgWRxZ63s_i8yEyRjxFM=&xsec_source=app_note
2026-06-18,TCF备考,TCF CA T3冲CLB7 5段式模板-热门话题！,#tcfca  #加拿大法语  #法语  #tcfca口语  #tcfca备考  #tcf口语  #加拿大法语移民,50,28,1,3,视频,Laura法语TCF CA,https://sns-na-i11.xhscdn.com/spectrum/1040g34o321i7th0hn2105qd2q9o7744mfnmn3lo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=9fd1e12c4b49a08c5acd06f794028165&t=6aa5465b,,6a33c49a000000001700bb02,YBBOEOHoMj0AwH1O_wZcdwnoOeAlRiMYOlZnaJpYfzH_Q=,https://www.xiaohongshu.com/explore/6a33c49a000000001700bb02?xsec_token=YBBOEOHoMj0AwH1O_wZcdwnoOeAlRiMYOlZnaJpYfzH_Q=&xsec_source=app_note
2026-08-24,TCF备考,tcf备考两个月差一分B2,八月预签证考试上海考场第一天都是tcf。虽然再多一题应该就能擦线b2了，有点可惜🥲不过无事，我的水平也就这样，而且交换,48,29,24,14,图文,干炒鸡米花,https://sns-na-i11.xhscdn.com/notes_uhdr/1040g3qg3248ea04o7u005ojfa4modbj0d6ss12o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=2383d978bce17c8f64a9e3f3e60813c7&t=6aa5465b,,6a8c08c5000000001700b0c6,YBb4kMAerT6mDfH4wGoQelUBleGBaqxlxac7R_BooFgcw=,https://www.xiaohongshu.com/explore/6a8c08c5000000001700b0c6?xsec_token=YBb4kMAerT6mDfH4wGoQelUBleGBaqxlxac7R_BooFgcw=&xsec_source=app_note
